FechaContable,FechaTransaccion,HoraTransaccion,Empresa,Paradero,StrParadero,Linea,StrLinea,Bus,TipoValidacion,RutaSae,StrRutaSae,Cenefa
2020-11-15,2020-11-15,15:14:14,105,45010,181B05_GM|Br. La Estrada - 181B05,963,SE6_GM,504432,Transbordo,4052,,181B05
2020-11-15,2020-11-15,15:14:15,105,38575,182A06_GM|182A06 - Urbanizaciï¿½apellan,181,L_17-3_V1,504306,Transbordo,2397,,182A06
2020-11-15,2020-11-15,15:14:16,105,34371,125A07_GM|125A07 - Humedal El Burro,281,577,502111,Transbordo,4178,,125A07
2020-11-15,2020-11-15,15:14:17,105,52806,222A05_TM|222A05_Hospital de Engativï¿½maï¿½s,1062,E25,504214,Viaje Inicial,4886,,222A05
2020-11-15,2020-11-15,15:14:20,105,29785,001A00_GM|001A00 - C. C. Iserra 100,103,37,502127,Viaje Inicial,2815,,001A00
2020-11-15,2020-11-15,15:14:26,105,30935,081A11_GM|081A11 - Br. San Carlos,117,674,507014,Transbordo,4193,,081A11
2020-11-15,2020-11-15,15:14:31,105,27778,328A00_GM|328A00 - Br. Alcï¿½res,945,466_GM,504299,Transbordo,4370,,328A00
2020-11-15,2020-11-15,15:14:33,105,44912,114C04_GM|Br. Tabora - 114C04,118,403A,504257,Viaje Inicial,3128,,114C04
2020-11-15,2020-11-15,15:14:33,105,48437,068B05_GM|Liceo Salomï¿½abio_068B05,945,466_GM,504240,Transbordo,4369,,068B05
2020-11-15,2020-11-15,15:14:36,105,48437,068B05_GM|Liceo Salomï¿½abio_068B05,945,466_GM,504240,Transbordo,4369,,068B05
2020-11-15,2020-11-15,15:14:36,105,27778,328A00_GM|328A00 - Br. Alcï¿½res,945,466_GM,504299,Transbordo,4370,,328A00
2020-11-15,2020-11-15,15:14:37,105,57538,313A00_TM|313A00_Br. San Felipe,1062,E25,504242,Transbordo,4886,,313A00
2020-11-15,2020-11-15,15:14:38,105,44989,174B05_GM|Pq. Pï¿½blico Plazuelas del Virrey-174B05.,118,403A,504395,Transbordo,3128,,174B05
2020-11-15,2020-11-15,15:14:40,105,53331,042A12_TM|042A12_Br. Gran Yomasa,1132,950,504014,Transbordo,4981,,042A12
2020-11-15,2020-11-15,15:14:40,105,44912,114C04_GM|Br. Tabora - 114C04,118,403A,504257,Viaje Inicial,3128,,114C04
2020-11-15,2020-11-15,15:14:40,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,154,802,504162,Transbordo,3852,,255A05
2020-11-15,2020-11-15,15:14:42,105,39525,451A05_GM|451A05 - Portal Alcal,976,801_GM,502088,Transbordo,4116,,451A05
2020-11-15,2020-11-15,15:14:45,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,154,802,504162,Viaje Inicial,3852,,255A05
2020-11-15,2020-11-15,15:14:45,105,898,075A08_ET|075A08_CAI Sta Matilde,963,SE6_GM,504186,Transbordo,4052,,075A08
2020-11-15,2020-11-15,15:14:48,105,898,075A08_ET|075A08_CAI Sta Matilde,963,SE6_GM,504186,Transbordo,4052,,075A08
2020-11-15,2020-11-15,15:14:50,105,57882,654A00_TM|654A00_Teatro Municipal Jorge Eliï¿½r Gait,1103,SE10,502018,Transbordo,4885,,654A00
2020-11-15,2020-11-15,15:14:53,105,51353,116C04_TM|116C04_Br. Bonanza,1062,E25,504213,Viaje Inicial,4886,,116C04
2020-11-15,2020-11-15,15:14:54,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,154,802,504162,Transbordo,3852,,255A05
2020-11-15,2020-11-15,15:14:56,105,57882,654A00_TM|654A00_Teatro Municipal Jorge Eliï¿½r Gait,1103,SE10,502018,Transbordo,4885,,654A00
2020-11-15,2020-11-15,15:15:01,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,154,802,504162,Transbordo,3852,,255A05
2020-11-15,2020-11-15,15:15:02,105,57882,654A00_TM|654A00_Teatro Municipal Jorge Eliï¿½r Gait,1103,SE10,502018,Transbordo,4885,,654A00
2020-11-15,2020-11-15,15:15:04,105,898,075A08_ET|075A08_CAI Sta Matilde,963,SE6_GM,504186,Viaje Inicial,4052,,075A08
2020-11-15,2020-11-15,15:15:07,105,27688,255A05_GM|Br La Riviera Cl  70B -255A05,154,802,504162,Transbordo,3852,,255A05
2020-11-15,2020-11-15,15:15:08,105,57882,654A00_TM|654A00_Teatro Municipal Jorge Eliï¿½r Gait,1103,SE10,502018,Transbordo,4885,,654A00
2020-11-15,2020-11-15,15:15:10,105,52433,098A05_TM|098A05_Br. Normand,1029,17-1,504349,Transbordo,4497,,098A05
2020-11-15,2020-11-15,15:15:14,105,31740,218A00_GM|218A00 - Br. Chicï¿½rte II Sector,945,466_GM,507105,Transbordo,4369,,218A00
2020-11-15,2020-11-15,15:15:15,105,52569,138A05_TM|138A05_Pq. Metropolitano Simï¿½olï¿½r,1057,P500,504346,Transbordo,4646,,138A05
2020-11-15,2020-11-15,15:15:16,105,30612,026A10|026A10_MC,385,539,504168,Viaje Inicial,4362,,026A10
2020-11-15,2020-11-15,15:15:17,105,34296,127A12_GM|127A12 - Los Molinos Del Sur,320,C101,502093,Transbordo,3192,,127A12
2020-11-15,2020-11-15,15:15:19,105,51298,099C09_TM|099C09_Carvajal,1030,740,504394,Transbordo,4509,,099C09
2020-11-15,2020-11-15,15:15:19,105,30612,026A10|026A10_MC,385,539,504168,Viaje Inicial,4362,,026A10
2020-11-15,2020-11-15,15:15:19,105,49817,545A08_GM|Br. Santa Fe Bosa_545A08,538,576.,502106,Transbordo,3595,,545A08
2020-11-15,2020-11-15,15:15:21,105,27740,184A05_GM|184A05 - C.C. Mi Placita,117,674,507047,Transbordo,4193,,184A05
2020-11-15,2020-11-15,15:15:22,105,30612,026A10|026A10_MC,385,539,504168,Transbordo,4362,,026A10
2020-11-15,2020-11-15,15:15:22,105,33574,029A11_GM|029A11 - Br. Restrepo Occidental,938,614,504401,Transbordo,4066,,029A11
2020-11-15,2020-11-15,15:15:23,105,51298,099C09_TM|099C09_Carvajal,1030,740,504394,Viaje Inicial,4509,,099C09
2020-11-15,2020-11-15,15:15:31,105,51298,099C09_TM|099C09_Carvajal,1030,740,504394,Transbordo,4509,,099C09
2020-11-15,2020-11-15,15:15:33,105,30995,077A11_GM|Estaciï¿½iblioteca,383,806,504374,Transbordo,3122,,077A11
2020-11-15,2020-11-15,15:15:34,105,46596,090B10_GM|U. Distrital,384,SE14,507026,Transbordo,3832,,090B10
2020-11-15,2020-11-15,15:15:35,105,51298,099C09_TM|099C09_Carvajal,1030,740,504394,Transbordo,4509,,099C09
2020-11-15,2020-11-15,15:15:35,105,57882,654A00_TM|654A00_Teatro Municipal Jorge Eliï¿½r Gait,1103,SE10,502018,Transbordo,4885,,654A00
2020-11-15,2020-11-15,15:15:44,105,51298,099C09_TM|099C09_Carvajal,1030,740,504394,Transbordo,4509,,099C09
2020-11-15,2020-11-15,15:15:44,105,47991,100B13_GM|100B13 - Hsp. San Cristï¿½,963,SE6_GM,504259,Viaje Inicial,4052,,100B13
2020-11-15,2020-11-15,15:15:44,105,32465,298A05_GM|298A05 - IED REPUBLICA DE COLOMBIA FERIAS N-S,963,SE6_GM,504432,Transbordo,4052,,298A05
2020-11-15,2020-11-15,15:15:48,105,27738,266A05_GM|266A05 - Cl 70F,538,576.,504359,Transbordo,3596,,266A05
2020-11-15,2020-11-15,15:15:50,105,44712,836A00_GM|836A00,725,T16,500043,Transbordo,4184,,836A00
2020-11-15,2020-11-15,15:15:52,105,47377,031B10_GM,281,577,504380,Transbordo,4177,,031B10
2020-11-15,2020-11-15,15:15:53,105,27738,266A05_GM|266A05 - Cl 70F,538,576.,504359,Transbordo,3596,,266A05
2020-11-15,2020-11-15,15:15:58,105,47377,031B10_GM,281,577,504380,Transbordo,4177,,031B10
2020-11-15,2020-11-15,15:15:59,105,52718,183C05_TM|183C05_Br. Ferias,1103,SE10,502004,Transbordo,4885,,183C05
2020-11-15,2020-11-15,15:16:01,105,44712,836A00_GM|836A00,725,T16,500043,Transbordo,4184,,836A00
2020-11-15,2020-11-15,15:16:03,105,27803,043A05_GM|043A05 - Salï¿½omunitario Villa del Dorado,385,539,504194,Transbordo,4361,,043A05
2020-11-15,2020-11-15,15:16:05,105,53084,411A05_TM|411A05_Br. Viï¿½el Mar,1030,740,504360,Transbordo,4509,,411A05
2020-11-15,2020-11-15,15:16:05,105,44419,219B00_GM|Br. Chicï¿½rte,945,466_GM,507105,Transbordo,4369,,219B00
2020-11-15,2020-11-15,15:16:07,105,52361,063A05_TM|063A05_Portal de Santa In,1030,740,502087,Transbordo,4509,,063A05
2020-11-15,2020-11-15,15:16:07,105,34319,293A12_GM|293A12 - IED Colombia Viva,281,577,502141,Transbordo,4177,,293A12
2020-11-15,2020-11-15,15:16:10,105,29310,389A05_GM|Br Florida Blanca_389A05,117,674,507017,Transbordo,4193,,389A05
2020-11-15,2020-11-15,15:16:11,105,47632,173B01|Br. Santa Bï¿½ara Oriental,118,403A,504353,Transbordo,3128,,173B01
2020-11-15,2020-11-15,15:16:12,105,53084,411A05_TM|411A05_Br. Viï¿½el Mar,1030,740,504360,Transbordo,4509,,411A05
2020-11-15,2020-11-15,15:16:13,105,34319,293A12_GM|293A12 - IED Colombia Viva,281,577,502141,Transbordo,4177,,293A12
2020-11-15,2020-11-15,15:16:15,105,48441,PA48441|Br. Sabana del Dorado_070B05,945,466_GM,504240,Transbordo,4369,,070B05
2020-11-15,2020-11-15,15:16:17,105,47632,173B01|Br. Santa Bï¿½ara Oriental,118,403A,504353,Transbordo,3128,,173B01
2020-11-15,2020-11-15,15:16:20,105,34357,343A07_GM|343A07 - Br. El Vergel Occidental,281,577,502105,Viaje Inicial,4177,,343A07
2020-11-15,2020-11-15,15:16:24,105,42898,055A06_GM|055A06,658,TC6,504134,Transbordo,2348,,055A06
2020-11-15,2020-11-15,15:16:25,105,44914,113C04_GM|Br. Tabora - 113C04,118,403A,504257,Transbordo,3128,,113C04
2020-11-15,2020-11-15,15:16:25,105,44303,404A12_SU.|404A12,384,SE14,507104,Transbordo,3832,,404A12
2020-11-15,2020-11-15,15:16:27,105,48441,PA48441|Br. Sabana del Dorado_070B05,945,466_GM,504240,Transbordo,4369,,070B05
2020-11-15,2020-11-15,15:16:28,105,34357,343A07_GM|343A07 - Br. El Vergel Occidental,281,577,502105,Transbordo,4177,,343A07
2020-11-15,2020-11-15,15:16:32,105,44914,113C04_GM|Br. Tabora - 113C04,118,403A,504257,Transbordo,3128,,113C04
2020-11-15,2020-11-15,15:16:33,105,28084,341A00_GM|341A00 - Br. San Luis Cl 61F,384,SE14,507033,Transbordo,3832,,341A00
2020-11-15,2020-11-15,15:16:37,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,504243,Transbordo,4369,,066C05
2020-11-15,2020-11-15,15:16:38,105,44914,113C04_GM|Br. Tabora - 113C04,118,403A,504257,Transbordo,3128,,113C04
2020-11-15,2020-11-15,15:16:39,105,34340,159A08_GM|159A08 - Br. Provivienda Oriental,538,576.,504356,Transbordo,3596,,159A08
2020-11-15,2020-11-15,15:16:39,105,44724,022A06_GM|022A06,725,T16,500022,Transbordo,4184,,022A06
2020-11-15,2020-11-15,15:16:41,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,504243,Transbordo,4369,,066C05
2020-11-15,2020-11-15,15:16:42,105,27715,044A05_GM|044A05 - Av. Gonzalo Ariza,385,539,507011,Transbordo,4362,,044A05
2020-11-15,2020-11-15,15:16:43,105,44914,113C04_GM|Br. Tabora - 113C04,118,403A,504257,Transbordo,3128,,113C04
2020-11-15,2020-11-15,15:16:43,105,32477,096A07_GM|096A07 - Colegio Nicolï¿½Esguerra,963,SE6_GM,504344,Transbordo,4052,,096A07
2020-11-15,2020-11-15,15:16:45,105,50987,066C05_TM|066C05_Br. Los Laureles,945,466_GM,504243,Transbordo,4369,,066C05
2020-11-15,2020-11-15,15:16:48,105,44916,309C04_GM|Br. Almerï¿½- 309C04,963,SE6_GM,504178,Viaje Inicial,4053,,309C04
2020-11-15,2020-11-15,15:16:49,105,51397,128A04_TM|128A04_Br. San Fernando Occidental,1103,SE10,502013,Transbordo,4885,,128A04
2020-11-15,2020-11-15,15:16:53,105,27721,173A05_GM|Br. ï¿½amos - 173A05,963,SE6_GM,504222,Transbordo,4052,,173A05
2020-11-15,2020-11-15,15:16:54,105,51397,128A04_TM|128A04_Br. San Fernando Occidental,1103,SE10,502013,Transbordo,4885,,128A04
2020-11-15,2020-11-15,15:16:58,105,30899,047A05_GM|047A05 - Br. J.J. Vargas,117,674,507047,Transbordo,4193,,047A05
2020-11-15,2020-11-15,15:16:58,105,45990,028B09_GM|CAI Las Delicias,383,806,502117,Viaje Inicial,3123,,028B09
2020-11-15,2020-11-15,15:17:05,105,46950,082B12_GM|082B12-Br. Ciudad Jardï¿½Sur,963,SE6_GM,504204,Transbordo,4053,,082B12
2020-11-15,2020-11-15,15:17:06,105,56380,070B01_TM|070B01_Museo Francisco de Paula Santander,1083,402,504310,Transbordo,4788,,070B01
2020-11-15,2020-11-15,15:17:13,105,50987,066C05_TM|066C05_Br. Los Laureles,976,801_GM,502099,Transbordo,4116,,066C05
2020-11-15,2020-11-15,15:17:15,105,45001,176C05_GM|Br. Santa Helenita - 176C05,103,37,502078,Transbordo,2815,,176C05
2020-11-15,2020-11-15,15:17:19,105,46962,323B00_TZ|323B00_Br. Veraguas,938,614,504319,Transbordo,4066,,323B00
2020-11-15,2020-11-15,15:17:20,105,51329,104A09_TM|104A09_Br. Provivienda Occidental,1030,740,502138,Viaje Inicial,4509,,104A09
2020-11-15,2020-11-15,15:17:21,105,51293,098C09_TM|098C09_Floralia,1030,740,504394,Transbordo,4509,,098C09
2020-11-15,2020-11-15,15:17:24,105,51329,104A09_TM|104A09_Br. Provivienda Occidental,1030,740,502138,Viaje Inicial,4509,,104A09
2020-11-15,2020-11-15,15:17:26,105,51293,098C09_TM|098C09_Floralia,1030,740,504394,Transbordo,4509,,098C09
2020-11-15,2020-11-15,15:17:28,105,53328,040A12_TM|040A12_IED Miguel de Cervantes,1132,950,504014,Transbordo,4981,,040A12
2020-11-15,2020-11-15,15:17:29,105,51355,117B04_TM|117B04_CAI Las Ferias,1099,359,500038,Viaje Inicial,4859,,117B04
2020-11-15,2020-11-15,15:17:30,105,34315,256A12_GM|256A12 - Br. Diana Turbay Arrayanes,384,SE14,507104,Transbordo,3832,,256A12
2020-11-15,2020-11-15,15:17:31,105,51293,098C09_TM|098C09_Floralia,1030,740,504394,Transbordo,4509,,098C09
2020-11-15,2020-11-15,15:17:31,105,28151,233A00_EE|233A00_Tecnoparque SENA,234,626B,504059,Transbordo,2154,,233A00
2020-11-15,2020-11-15,15:17:33,105,34315,256A12_GM|256A12 - Br. Diana Turbay Arrayanes,384,SE14,507104,Transbordo,3832,,256A12
2020-11-15,2020-11-15,15:17:34,105,53330,041A12_TM|041A12_Plaza de Mercado Santa Librada,1132,950,504326,Viaje Inicial,4980,,041A12
2020-11-15,2020-11-15,15:17:34,105,46928,437A06_GM,658,TC6,504286,Transbordo,2348,,437A06
2020-11-15,2020-11-15,15:17:35,105,38575,182A06_GM|182A06 - Urbanizaciï¿½apellan,181,L_17-3_V1,504306,Transbordo,2397,,182A06
2020-11-15,2020-11-15,15:17:36,105,34315,256A12_GM|256A12 - Br. Diana Turbay Arrayanes,384,SE14,507104,Transbordo,3832,,256A12
2020-11-15,2020-11-15,15:17:37,105,53843,119B08_TM|119B08_Br. Techo,1030,740,504382,Transbordo,4509,,119B08
2020-11-15,2020-11-15,15:17:37,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:17:38,105,45012,182C05_GM|Br. La Estrada - 182C05,8,128,504338,Viaje Inicial,3791,,182C05
2020-11-15,2020-11-15,15:17:39,105,33,306A00_GM|306A00 - Pq. El Virrey,945,466_GM,507005,Transbordo,4369,,306A00
2020-11-15,2020-11-15,15:17:39,105,44420,220B00_GM|Parque de la 93,945,466_GM,507105,Transbordo,4369,,220B00
2020-11-15,2020-11-15,15:17:40,105,53324,038A12_TM|038A12_C.C. Santa Librada,1132,950,504014,Transbordo,4981,,038A12
2020-11-15,2020-11-15,15:17:40,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:17:42,105,27774,102A00_GM|102A00 - INVIMA,395,Z7,504011,Viaje Inicial,4718,,102A00
2020-11-15,2020-11-15,15:17:43,105,34367,115A06_GM|115A06 - Br. Veracruz,74,12,500016,Viaje Inicial,4180,,115A06
2020-11-15,2020-11-15,15:17:45,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:17:51,105,52623,153A05_TM|153A05_Bibl. Virgilio Barco,1057,P500,504346,Transbordo,4646,,153A05
2020-11-15,2020-11-15,15:17:51,105,56964,095A00_TM|095A00_Sede Comunal 11 de Noviembre,1062,E25,504242,Transbordo,4886,,095A00
2020-11-15,2020-11-15,15:17:51,105,36726,129A05_GM|129A05 - Br Normandï¿½AC 53,385,539,507030,Viaje Inicial,4362,,129A05
2020-11-15,2020-11-15,15:17:51,105,46928,437A06_GM,658,TC6,504286,Transbordo,2348,,437A06
2020-11-15,2020-11-15,15:17:54,105,36726,129A05_GM|129A05 - Br Normandï¿½AC 53,385,539,507030,Transbordo,4362,,129A05
2020-11-15,2020-11-15,15:17:54,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:17:59,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:18:00,105,36726,129A05_GM|129A05 - Br Normandï¿½AC 53,385,539,507030,Viaje Inicial,4362,,129A05
2020-11-15,2020-11-15,15:18:04,105,39535,364A11_GM|364A11 - Est. Molinos,117,674,507031,Transbordo,4192,,364A11
2020-11-15,2020-11-15,15:18:04,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:18:05,105,52734,195A05_TM|195A05_IED Antonio Nariï¿½ede A,1083,402,507079,Transbordo,4788,,195A05
2020-11-15,2020-11-15,15:18:05,105,47969,064A05_EC|064A05_CE,195,C25,507063,Transbordo,4679,,064A05
2020-11-15,2020-11-15,15:18:06,105,51347,114C04_TM|114C04_Br. Tabora,1062,E25,504213,Transbordo,4886,,114C04
2020-11-15,2020-11-15,15:18:06,105,34323,130A12_GM|130A12 - Br Molinos Del Sur,320,C101,502094,Transbordo,3193,,130A12
2020-11-15,2020-11-15,15:18:07,105,27721,173A05_GM|Br. ï¿½amos - 173A05,538,576.,504359,Transbordo,3596,,173A05
2020-11-15,2020-11-15,15:18:07,105,46928,437A06_GM,658,TC6,504286,Transbordo,2348,,437A06
2020-11-15,2020-11-15,15:18:08,105,52734,195A05_TM|195A05_IED Antonio Nariï¿½ede A,1083,402,507079,Transbordo,4788,,195A05
2020-11-15,2020-11-15,15:18:10,105,52932,312A05_TM|312A05_Avenida Ciudad de Cali,1030,740,504361,Viaje Inicial,4509,,312A05
2020-11-15,2020-11-15,15:18:11,105,34323,130A12_GM|130A12 - Br Molinos Del Sur,320,C101,502094,Transbordo,3193,,130A12
2020-11-15,2020-11-15,15:18:12,105,52734,195A05_TM|195A05_IED Antonio Nariï¿½ede A,1083,402,507079,Transbordo,4788,,195A05
2020-11-15,2020-11-15,15:18:14,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:18:16,105,52932,312A05_TM|312A05_Avenida Ciudad de Cali,1030,740,504361,Viaje Inicial,4509,,312A05
2020-11-15,2020-11-15,15:18:16,105,34323,130A12_GM|130A12 - Br Molinos Del Sur,320,C101,502094,Transbordo,3193,,130A12
2020-11-15,2020-11-15,15:18:17,105,28082,338A00 _GM|338A00 - Br. Muequet,384,SE14,507033,Transbordo,3832,,338A00
2020-11-15,2020-11-15,15:18:17,105,45009,180C05_GM|Br. Palo Blanco - 180C05,976,801_GM,504155,Viaje Inicial,4116,,180C05
2020-11-15,2020-11-15,15:18:20,105,2787,139A05_GM2|139A05 - Pq. El Salitre,102,142,502120,Transbordo,3400,,139A05
2020-11-15,2020-11-15,15:18:20,105,34320,279A12_GM|279A12 - Los Molinos I Sector,281,577,502141,Transbordo,4177,,279A12
2020-11-15,2020-11-15,15:18:21,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:18:21,105,45009,180C05_GM|Br. Palo Blanco - 180C05,976,801_GM,504155,Viaje Inicial,4116,,180C05
2020-11-15,2020-11-15,15:18:23,105,29675,015A00_GM|015A00,102,142,502072,Transbordo,3400,,015A00
2020-11-15,2020-11-15,15:18:23,105,34320,279A12_GM|279A12 - Los Molinos I Sector,281,577,502141,Transbordo,4177,,279A12
2020-11-15,2020-11-15,15:18:24,105,45004,178C05_GM|Br. Santa Helenita - 178C05,103,37,502078,Transbordo,2815,,178C05
2020-11-15,2020-11-15,15:18:28,105,34320,279A12_GM|279A12 - Los Molinos I Sector,281,577,502141,Transbordo,4177,,279A12
2020-11-15,2020-11-15,15:18:30,105,47372,075B11_GM|075B11_GM_Br Tunal Oriental,383,806,504374,Viaje Inicial,3122,,075B11
2020-11-15,2020-11-15,15:18:30,105,29665,242A01_USQ|242A01 - Kr 19A,976,801_GM,502100,Transbordo,4116,,242A01
2020-11-15,2020-11-15,15:18:31,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:18:33,105,33580,104A13_GM|104A13 - Br Granada Sur,963,SE6_GM,504259,Transbordo,4052,,104A13
2020-11-15,2020-11-15,15:18:35,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:18:40,105,46928,437A06_GM,658,TC6,504286,Viaje Inicial,2348,,437A06
2020-11-15,2020-11-15,15:18:44,105,34316,248A12_GM|248A12 - Br. Diana Turbay Arrayanes,384,SE14,507104,Viaje Inicial,3832,,248A12
2020-11-15,2020-11-15,15:18:45,105,56328,122A07_TM|122A07_Biblioteca el Tintal,1030,740,504381,Transbordo,4509,,122A07
2020-11-15,2020-11-15,15:18:46,105,43142,470A05_GM|470A05,976,801_GM,502088,Viaje Inicial,4116,,470A05
2020-11-15,2020-11-15,15:18:48,105,34316,248A12_GM|248A12 - Br. Diana Turbay Arrayanes,384,SE14,507104,Transbordo,3832,,248A12
2020-11-15,2020-11-15,15:18:50,105,28115,393A00_GM|393A00 - CAI Alcï¿½res,8,128,504188,Transbordo,3791,,393A00
2020-11-15,2020-11-15,15:18:51,105,39525,451A05_GM|451A05 - Portal Alcal,383,806,502091,Transbordo,3122,,451A05
2020-11-15,2020-11-15,15:18:52,105,34316,248A12_GM|248A12 - Br. Diana Turbay Arrayanes,384,SE14,507104,Transbordo,3832,,248A12
2020-11-15,2020-11-15,15:18:57,105,47704,170B01|170B01_GM - Fundaciï¿½anta Fe de Bogot,118,403A,504353,Transbordo,3128,,170B01
2020-11-15,2020-11-15,15:18:57,105,46928,437A06_GM,658,TC6,504286,Transbordo,2348,,437A06
2020-11-15,2020-11-15,15:19:02,105,53844,120A08_TM|120A08_Distrito Militar,1030,740,504382,Transbordo,4509,,120A08
2020-11-15,2020-11-15,15:19:02,105,51289,096A09_TM|096A09_Br. Tejar,1030,740,504394,Transbordo,4509,,096A09
2020-11-15,2020-11-15,15:19:02,105,45991,050B10_GM|Br. Rincï¿½e Venecia,383,806,502117,Viaje Inicial,3123,,050B10
2020-11-15,2020-11-15,15:19:03,105,39528,439A05_GM|439A05,89,/,504312,Transbordo,1217,,439A05
2020-11-15,2020-11-15,15:19:04,105,53207,171A06_TM|171A06_Terminal de Transporte,1132,950,504323,Transbordo,4980,,171A06
2020-11-15,2020-11-15,15:19:04,105,29248,200A00_GC|200A00 - San Andresito,117,674,507025,Transbordo,4192,,200A00
2020-11-15,2020-11-15,15:19:06,105,29248,200A00_GC|200A00 - San Andresito,117,674,507025,Transbordo,4192,,200A00
2020-11-15,2020-11-15,15:19:08,105,53207,171A06_TM|171A06_Terminal de Transporte,1132,950,504323,Transbordo,4980,,171A06
2020-11-15,2020-11-15,15:19:10,105,53844,120A08_TM|120A08_Distrito Militar,1030,740,504382,Transbordo,4509,,120A08
2020-11-15,2020-11-15,15:19:10,105,29248,200A00_GC|200A00 - San Andresito,117,674,507025,Transbordo,4192,,200A00
2020-11-15,2020-11-15,15:19:12,105,40954,083C09_GM|083C09 - Br. Alquer,281,577,504380,Transbordo,4177,,083C09
2020-11-15,2020-11-15,15:19:14,105,29248,200A00_GC|200A00 - San Andresito,117,674,507025,Transbordo,4192,,200A00
2020-11-15,2020-11-15,15:19:14,105,30923,057A10_GM|057A10 - Colegio Inmaculado Corazï¿½e Mar,281,577,504369,Transbordo,4178,,057A10
2020-11-15,2020-11-15,15:19:14,105,27778,328A00_GM|328A00 - Br. Alcï¿½res,945,466_GM,507004,Transbordo,4370,,328A00
2020-11-15,2020-11-15,15:19:15,105,45977,107C07_GM|Cooperativa de Sub-Oficiales,383,806,502144,Transbordo,3123,,107C07
2020-11-15,2020-11-15,15:19:17,105,53207,171A06_TM|171A06_Terminal de Transporte,1132,950,504323,Transbordo,4980,,171A06
2020-11-15,2020-11-15,15:19:19,105,51578,226A04_TM|226A04_Br. San Fernando Occidental,1099,359,500057,Viaje Inicial,4859,,226A04
2020-11-15,2020-11-15,15:19:20,105,57004,104A00_TM|104A00_Br. Chapinero Norte,1062,E25,504347,Transbordo,4886,,104A00
2020-11-15,2020-11-15,15:19:22,105,40954,083C09_GM|083C09 - Br. Alquer,281,577,504380,Transbordo,4177,,083C09
2020-11-15,2020-11-15,15:19:26,105,56716,238B01_TM|238B01_C.C. Show Place,1083,402,504310,Transbordo,4788,,238B01
